"","Movie_ID","Rev_ID","Sen_ID","Sentence"
"3591","tt0101811","447","10","Then go watch a sports movie."
"3592","tt0101811","447","11","There is no killing or horror here."
"3593","tt0101811","447","12","See the movie."
"3594","tt0101811","447","13","It is a must."
"3595","tt0101811","447","14","TH"
"3596","tt0101811","448","1","I think this movie is absolutely beautiful."
"3597","tt0101811","448","2","And I'm not referring only to the breathtaking scenery."
"3598","tt0101811","448","3","It's about two unhappy English housewives who decide to rent an Italian castle to take a break from their not so happy home lives."
"3599","tt0101811","448","4","In the end four women total rent the place together, all with different personalities and different reasons for being there."
"3600","tt0101811","448","5","In this magically beautiful place they all find the peace they're longing for and interestingly that peace comes from inward reflections and resolutions, more so than without."
"3601","tt0101811","448","6","I also find it wonderful because of the relationships that are developed out kindness and understanding."
"3602","tt0101811","448","7","The acting is a joy to watch in itself."
"3603","tt0101811","448","8","I especially love the characters of Lottie Josie Lawrence and Lady Caroline Polly Walker."
"3604","tt0101811","449","1","For anyone who's judged others at first meeting, here is the perfect tutorial on depth of character."
"3605","tt0101811","449","2","The grumpy old lady has a soft, thoughtful heart and needs new friends."
"3606","tt0101811","449","3","The flighty, unsure, 'ditsy' dame who makes inappropriate, uncomfortable comments sees deep into your soul and has pure love for all."
"3607","tt0101811","449","4","The cold, prim, proper, neglected wife has passion simmering that could boil over at any minute given the right setting."
"3608","tt0101811","449","5","The perfect beauty rich, sweet, partying, pursued by throngs wants peace, quiet, and love without possessiveness."
"3609","tt0101811","449","6","By taking the time to look beyond the surface, you will find treasures in everyday life, from the least expected sources."
"3610","tt0101811","449","7","All it takes is patience and a touch of enchantment."
"3611","tt0101811","450","1","I'm biased towards any movie that paints a luxuriant picture of Italy in my opinion the most romantic country in the world."
"3612","tt0101811","450","2","Unfortunately the movie was rather short, unusually so for a period piece, and a little sparse on the cinematography aspect."
"3613","tt0101811","450","3","However, the excellent story makes up for it."
"3614","tt0101811","450","4","The four ladies embark on a much needed relaxing vacation with problems on their minds."
"3615","tt0101811","450","5","Over the course of the movie, they realize their problems and begin fixing them."
"3616","tt0101811","450","6","They believe San Salvatore, the castle they stay in, has an enchanting effect on people."
"3617","tt0101811","450","7","""It's a tub of love,"" says Lottie Wilkins."
"3618","tt0101811","450","8","You can watch their gradual change from dissatisfied to exuberant as the Italian seaside works its magic on them."
"3619","tt0101811","450","9","All their problems and their solutions are plausible."
"3620","tt0101811","450","10","The actresses were great."
"3621","tt0101811","450","11","The background music seemed very appropriate for an romantic Italian locale."
"3622","tt0101811","450","12","All in all, a 10/10 movie for me."
"3623","tt0101811","451","1","If anyone is wondering why no one makes movies like they used to, with conversation, character and a simple theme of friendship struggling to evolve into something new, better and different, those folks need to take in this film and see top notch writing, directing, and acting that melds into a wonderful evening of observation on how things used to be in Italy and England."
"3624","tt0101811","451","2","Other days, other times funneled into a terrific comedy of entertainment, made in 1992 with Alfred Molina, Joan Plowright, Polly Walker, Josie Lawrence, Jim Broadbent, Miranda Richardson, and Michael Kitchens in the major roles."
"3625","tt0101811","451","3","Under the brush stroke direction of Mike Newell, these actors accomplish vividly memorable performances that are photographed with a sublimely subtle painter's eye."
"3626","tt0101811","451","4","Reminiscent of the theatrical bedroom farce of the turn of the century, this film might be called a friendship farce that becomes a worthwhile experience in the growth of the romantic nature within each character, and the viewer, too."
"3627","tt0101811","451","5","An artistic telegram on the importance of caring about those around us."
"3628","tt0101811","452","1","""My child, my sister, dream How sweet all things would seem Were we in that kind land to live together, And there love slow and long, There love and die among Those scenes that image you, that sumptuous weather."""
"3629","tt0101811","452","2","Charles Baudelaire Based on the novel by Elizabeth Von Arnim, ""Enachanted April"" can be described in one sentence  it takes place in the early 1920s when four London women, four strangers decide to rent a castle in Italy for the month of April."
"3630","tt0101811","452","3","It is the correct description but it will not prepare you for the fact that ""Enchanted April"" an ultimate ""feel good"" movie is perfection of its genre."
"3631","tt0101811","452","4","Lovely and sunny, tender and peaceful, kind and magical, it is like a ray of sun on your face during springtime when you want to close your eyes and smile and stop this moment of serene happiness and cherish it forever."
"3632","tt0101811","452","5","This is the movie that actually affected my life."
